timestamp,value
2025-06-06 08:19:00,34.4
2025-06-06 08:22:00,34.4
2025-06-06 05:12:00,64.3
2025-06-06 11:20:00,13.7
2025-06-06 02:26:00,not_a_number
2025-06-06 18:58:00,88.6
2025-06-06 03:46:00,86.9
2025-06-06 19:00:00,73.2
2025-06-06 17:32:00,19.2
2025-06-06 09:46:00,57.2
2025-06-06 14:40:00,15.8
2025-06-06 06:54:00,9.6
2025-06-06 23:43:00,9.1
2025-06-06 05:08:00,67.1
2025-06-06 14:51:00,16.9
2025-06-06 19:13:00,9.5
2025-06-06 19:17:00,8.5
2025-06-06 20:09:00,34.3
2025-06-06 06:16:00,28.9
2025-06-06 03:18:00,55
2025-06-06 13:19:00,99.1
2025-06-06 08:55:00,13.4
2025-06-06 18:47:00,32.5
2025-06-06 09:56:00,84.7
2025-06-06 23:09:00,89.9
2025-06-06 17:54:00,1
2025-06-06 20:32:00,88.7
2025-06-06 03:48:00,55.9
2025-06-06 12:56:00,70.4
2025-06-06 20:02:00,19.9
2025-06-06 04:35:00,87.7
2025-06-06 11:01:00,71
2025-06-06 10:09:00,83.8
2025-06-06 11:59:00,
2025-06-06 16:06:00,36.7
2025-06-06 09:41:00,not_a_number
2025-06-06 05:13:00,
2025-06-06 00:09:00,not_a_number
2025-06-06 20:03:00,70.3
2025-06-06 22:49:00,
2025-06-06 21:13:00,46.9
2025-06-06 11:14:00,not_a_number
2025-06-06 17:40:00,88.8
2025-06-06 00:38:00,48.3
2025-06-06 14:01:00,28
2025-06-06 01:42:00,67.6
2025-06-06 19:04:00,66
2025-06-06 07:08:00,63.6
2025-06-06 10:34:00,24.2
2025-06-06 13:14:00,63.7
2025-06-06 03:44:00,77
2025-06-06 04:32:00,not_a_number
2025-06-06 21:51:00,9.8
2025-06-06 01:18:00,78.5
2025-06-06 03:34:00,46.9
2025-06-06 13:12:00,43.3
2025-06-06 16:09:00,94.1
2025-06-06 05:50:00,71.7
2025-06-06 01:22:00,84
2025-06-06 17:49:00,16.3
2025-06-06 09:36:00,58.6
2025-06-06 22:27:00,
2025-06-06 16:06:00,not_a_number
2025-06-06 23:28:00,42.6
2025-06-06 22:57:00,73.4
2025-06-06 10:43:00,81.8
2025-06-06 23:25:00,9.3
2025-06-06 03:26:00,83
2025-06-06 17:55:00,69.3
2025-06-06 19:13:00,not_a_number
2025-06-06 23:12:00,
2025-06-06 16:33:00,7.1
2025-06-06 11:16:00,59
2025-06-06 08:29:00,
2025-06-06 09:44:00,58.5
2025-06-06 04:25:00,89.9
2025-06-06 07:38:00,83.3
2025-06-06 20:40:00,81.1
2025-06-06 03:02:00,82.9
2025-06-06 00:25:00,35.8
2025-06-06 14:02:00,
2025-06-06 12:47:00,64.5
2025-06-06 13:11:00,7.3
2025-06-06 03:48:00,12.9
2025-06-06 16:38:00,88.6
2025-06-06 04:52:00,2.2
2025-06-06 17:40:00,88.2
2025-06-06 16:13:00,51.1
2025-06-06 08:14:00,95.7
2025-06-06 07:53:00,54.1
2025-06-06 14:22:00,4.4
2025-06-06 20:42:00,38.1
2025-06-06 21:14:00,39.3
2025-06-06 04:27:00,44.3
2025-06-06 16:07:00,24
2025-06-06 14:35:00,20.8
2025-06-06 16:28:00,8.3
2025-06-06 10:49:00,73.9
2025-06-06 19:42:00,41.5
2025-06-06 16:21:00,not_a_number
2025-06-06 15:17:00,21.3
2025-06-06 02:33:00,67.4
2025-06-06 07:08:00,
2025-06-06 04:17:00,50.9
2025-06-06 07:44:00,54
2025-06-06 23:59:00,88.5
2025-06-06 21:17:00,45.6
2025-06-06 02:22:00,
2025-06-06 19:43:00,42.7
2025-06-06 16:29:00,64
2025-06-06 08:17:00,47.2
2025-06-06 01:04:00,62.9
2025-06-06 05:16:00,55.3
2025-06-06 05:21:00,not_a_number
2025-06-06 23:49:00,43.4
2025-06-06 01:01:00,80.4
2025-06-06 23:02:00,96.5
2025-06-06 01:08:00,57.1
2025-06-06 08:31:00,not_a_number
2025-06-06 16:57:00,
2025-06-06 07:55:00,15.5
2025-06-06 22:52:00,66.3
2025-06-06 05:22:00,71.8
2025-06-06 02:04:00,48
2025-06-06 12:11:00,16.8
2025-06-06 02:04:00,90.8
2025-06-06 09:14:00,25.8
2025-06-06 01:31:00,76.4
2025-06-06 11:00:00,15.7
2025-06-06 13:40:00,
2025-06-06 15:12:00,10.8
2025-06-06 04:54:00,79
2025-06-06 17:16:00,not_a_number
2025-06-06 20:45:00,18.2
2025-06-06 09:56:00,84.9
2025-06-06 12:47:00,88.2
2025-06-06 01:55:00,21.7
2025-06-06 09:30:00,
2025-06-06 10:55:00,64.7
2025-06-06 23:42:00,87.5
2025-06-06 17:58:00,58.7
2025-06-06 04:27:00,8.2
2025-06-06 22:58:00,74.5
2025-06-06 19:53:00,30
2025-06-06 13:36:00,54.6
2025-06-06 02:21:00,81.9
2025-06-06 13:39:00,44.1
2025-06-06 14:09:00,not_a_number
2025-06-06 04:56:00,55.4
2025-06-06 05:00:00,90.4
2025-06-06 09:49:00,53.8
2025-06-06 13:16:00,86.6
2025-06-06 17:48:00,34.5
2025-06-06 15:27:00,1.3
2025-06-06 14:37:00,92.7
2025-06-06 11:24:00,86.3
2025-06-06 13:14:00,12.6
2025-06-06 03:31:00,56
2025-06-06 15:39:00,48.9
2025-06-06 12:08:00,not_a_number
2025-06-06 07:36:00,94.9
2025-06-06 00:16:00,52
2025-06-06 16:41:00,87.9
2025-06-06 07:35:00,56.7
2025-06-06 09:55:00,48.4
2025-06-06 09:15:00,5.1
2025-06-06 16:17:00,not_a_number
2025-06-06 16:18:00,not_a_number
2025-06-06 09:33:00,60.8
2025-06-06 04:47:00,
2025-06-06 00:37:00,8.1
2025-06-06 03:07:00,49
2025-06-06 05:36:00,65.6
2025-06-06 14:57:00,13.3
2025-06-06 19:49:00,74.8
2025-06-06 12:50:00,
2025-06-06 17:54:00,7.8
2025-06-06 15:52:00,not_a_number
2025-06-06 11:45:00,46.4
2025-06-06 20:07:00,57.4
2025-06-06 15:41:00,31.4
2025-06-06 20:20:00,84.6
2025-06-06 19:45:00,
2025-06-06 04:37:00,8.5
2025-06-06 08:01:00,53.4
2025-06-06 17:43:00,57.2
2025-06-06 21:08:00,41.7
2025-06-06 12:30:00,55.4
2025-06-06 11:09:00,48.3
2025-06-06 15:06:00,2.6
2025-06-06 04:14:00,70.7
2025-06-06 06:04:00,53
2025-06-06 00:02:00,85.1
2025-06-06 22:52:00,14.8
2025-06-06 06:53:00,62.3
2025-06-06 13:08:00,
2025-06-06 06:22:00,11.2
2025-06-06 06:31:00,13.3
2025-06-06 13:41:00,62
2025-06-06 17:47:00,26.2
2025-06-06 11:01:00,27.3
2025-06-06 03:02:00,29.5
2025-06-06 01:23:00,50.8
2025-06-06 10:15:00,97.5
2025-06-06 16:01:00,73.1
2025-06-06 13:30:00,37.7
2025-06-06 10:49:00,62.6
2025-06-06 10:16:00,32.9
2025-06-06 04:00:00,8.1
2025-06-06 21:18:00,80.8
2025-06-06 22:34:00,67.5
2025-06-06 10:06:00,50.7
2025-06-06 14:31:00,72
2025-06-06 21:40:00,29.2
2025-06-06 04:54:00,79
2025-06-06 10:02:00,12.9
2025-06-06 08:57:00,
2025-06-06 05:39:00,67
2025-06-06 11:41:00,33.1
2025-06-06 21:21:00,95.4
2025-06-06 11:29:00,84.5
2025-06-06 01:24:00,22.5
2025-06-06 20:45:00,32.4
2025-06-06 10:51:00,55.8
2025-06-06 04:27:00,16.9
2025-06-06 08:37:00,43.1
2025-06-06 07:08:00,13.1
2025-06-06 02:19:00,4.9
2025-06-06 14:54:00,75.4
2025-06-06 10:16:00,48.6
2025-06-06 06:55:00,60.5
2025-06-06 07:17:00,23.2
2025-06-06 10:35:00,31.1
2025-06-06 07:27:00,28.7
2025-06-06 22:31:00,79.9
2025-06-06 22:51:00,96.5
2025-06-06 11:15:00,31.3
2025-06-06 03:39:00,31.5
2025-06-06 10:24:00,56.6
2025-06-06 07:30:00,70.3
2025-06-06 00:23:00,46.7
2025-06-06 08:25:00,
2025-06-06 16:28:00,41.7
2025-06-06 10:10:00,98.1
2025-06-06 06:49:00,
2025-06-06 02:12:00,83.7
2025-06-06 05:35:00,71.9
2025-06-06 19:10:00,72.3
2025-06-06 16:39:00,9.6
2025-06-06 12:23:00,94.7
2025-06-06 21:49:00,50.6
2025-06-06 05:04:00,6.7
2025-06-06 06:34:00,59.1
2025-06-06 08:34:00,3.4
2025-06-06 21:46:00,99
2025-06-06 07:52:00,7.3
2025-06-06 14:57:00,22
2025-06-06 00:09:00,
2025-06-06 02:30:00,
2025-06-06 06:19:00,78
2025-06-06 06:15:00,17
2025-06-06 21:22:00,92.6
2025-06-06 16:53:00,90.4
2025-06-06 02:27:00,91.7
2025-06-06 10:24:00,55.4
2025-06-06 01:04:00,68.1
2025-06-06 11:31:00,31.6
2025-06-06 07:25:00,12.8
2025-06-06 00:57:00,87.4
2025-06-06 02:42:00,40
2025-06-06 17:31:00,16.9
2025-06-06 13:58:00,70.5
2025-06-06 09:27:00,88.2
2025-06-06 14:09:00,
2025-06-06 18:01:00,49.4
2025-06-06 20:31:00,15.3
2025-06-06 02:58:00,0.2
2025-06-06 10:24:00,
2025-06-06 08:56:00,36.2
2025-06-06 09:17:00,77.3
2025-06-06 10:47:00,
2025-06-06 14:28:00,2.1
2025-06-06 03:58:00,
2025-06-06 08:37:00,43.6
2025-06-06 13:33:00,91
2025-06-06 16:41:00,75.1
2025-06-06 11:44:00,48.1
2025-06-06 12:59:00,81
2025-06-06 21:53:00,48.7
2025-06-06 08:51:00,40.8
2025-06-06 16:48:00,
2025-06-06 05:57:00,47.8
2025-06-06 09:49:00,79.2
2025-06-06 12:21:00,62.6
2025-06-06 10:59:00,49.7
2025-06-06 08:56:00,94.6
2025-06-06 15:14:00,44.5
2025-06-06 21:13:00,47.2
2025-06-06 00:25:00,14.3
2025-06-06 05:35:00,7.1
2025-06-06 01:30:00,91.9
2025-06-06 21:51:00,3.7
2025-06-06 06:27:00,79.9
2025-06-06 11:06:00,24.4
2025-06-06 07:50:00,58.6
2025-06-06 18:19:00,77.5
2025-06-06 20:27:00,91.9
2025-06-06 18:32:00,47
2025-06-06 10:52:00,75.9
2025-06-06 23:40:00,97.9
2025-06-06 04:26:00,44.3
2025-06-06 08:29:00,57.2
2025-06-06 05:39:00,19.5
2025-06-06 00:17:00,83.1
2025-06-06 17:26:00,
2025-06-06 10:13:00,86.9
2025-06-06 08:46:00,55.7
2025-06-06 03:54:00,not_a_number
2025-06-06 19:16:00,53.9
2025-06-06 21:18:00,34.9
2025-06-06 10:32:00,56.5
2025-06-06 18:27:00,
2025-06-06 15:34:00,10.3
2025-06-06 17:28:00,44.3
2025-06-06 02:20:00,14.1
2025-06-06 04:10:00,not_a_number
2025-06-06 11:40:00,
2025-06-06 08:50:00,82.9
2025-06-06 10:28:00,0.9
2025-06-06 06:49:00,5
2025-06-06 06:11:00,
2025-06-06 08:18:00,29.4
2025-06-06 02:24:00,4.1
2025-06-06 22:32:00,74.2
2025-06-06 10:28:00,72.3
2025-06-06 23:56:00,4.5
2025-06-06 23:18:00,91.2
2025-06-06 04:49:00,28.1
2025-06-06 03:49:00,80.6
2025-06-06 07:28:00,34.8
2025-06-06 05:09:00,35.8
2025-06-06 19:51:00,88.1
2025-06-06 18:05:00,not_a_number
2025-06-06 18:16:00,2.8
2025-06-06 04:23:00,98.7
2025-06-06 05:13:00,53.1
2025-06-06 08:33:00,11
2025-06-06 03:03:00,70.9
2025-06-06 21:05:00,88.6
2025-06-06 13:36:00,57.6
2025-06-06 09:14:00,88.6
2025-06-06 01:42:00,6.4
2025-06-06 13:21:00,65.7
2025-06-06 23:51:00,33.8
2025-06-06 17:57:00,90.1
2025-06-06 18:19:00,36.3
2025-06-06 08:00:00,49.7
2025-06-06 12:57:00,34.5
2025-06-06 05:57:00,40.7
2025-06-06 21:59:00,88.6
2025-06-06 02:38:00,not_a_number
2025-06-06 14:58:00,20.3
2025-06-06 03:06:00,4
2025-06-06 16:52:00,21.2
2025-06-06 22:41:00,46.9
2025-06-06 18:22:00,86.4
2025-06-06 10:46:00,4.8
2025-06-06 20:28:00,64.2
2025-06-06 14:09:00,93.6
2025-06-06 01:35:00,92.9
2025-06-06 21:40:00,18.6
2025-06-06 06:01:00,not_a_number
2025-06-06 00:45:00,83
2025-06-06 17:45:00,35.2
2025-06-06 10:17:00,72.3
2025-06-06 00:40:00,73.3
2025-06-06 02:48:00,
2025-06-06 14:55:00,42.4
2025-06-06 19:08:00,not_a_number
2025-06-06 22:39:00,
2025-06-06 20:32:00,52.5
2025-06-06 13:58:00,0.4
2025-06-06 21:40:00,44.7
2025-06-06 00:51:00,34.8
2025-06-06 06:26:00,3.6
2025-06-06 20:14:00,65.5
2025-06-06 03:22:00,43.1
2025-06-06 15:48:00,84.7
2025-06-06 13:45:00,87.2
2025-06-06 16:34:00,2.4
2025-06-06 15:25:00,52.1
2025-06-06 19:35:00,
2025-06-06 15:40:00,
2025-06-06 08:12:00,11
2025-06-06 15:53:00,69.3
2025-06-06 15:25:00,47.5
2025-06-06 12:17:00,20.4
2025-06-06 05:06:00,86.4
2025-06-06 15:30:00,13.9
2025-06-06 02:35:00,88.7
2025-06-06 07:34:00,85.4
2025-06-06 09:02:00,71.4
2025-06-06 23:29:00,13.2
2025-06-06 23:47:00,40
2025-06-06 19:50:00,71.3
2025-06-06 23:07:00,not_a_number
2025-06-06 03:04:00,67.5
2025-06-06 01:08:00,98.5
2025-06-06 11:18:00,51.6
2025-06-06 13:46:00,31.9
2025-06-06 22:08:00,
2025-06-06 17:55:00,95.3
2025-06-06 01:08:00,64.5
2025-06-06 02:51:00,71.4
2025-06-06 11:38:00,31.9
2025-06-06 20:12:00,55.6
2025-06-06 01:29:00,68.7
2025-06-06 18:47:00,90
2025-06-06 22:54:00,35.8
2025-06-06 17:36:00,35.1
2025-06-06 09:15:00,not_a_number
2025-06-06 00:24:00,not_a_number
2025-06-06 03:47:00,50.3
2025-06-06 11:26:00,14.8
2025-06-06 05:57:00,
2025-06-06 11:46:00,37
2025-06-06 20:49:00,46.7
2025-06-06 09:26:00,not_a_number
2025-06-06 22:14:00,21.1
2025-06-06 08:57:00,
2025-06-06 12:14:00,5.9
2025-06-06 16:01:00,21.5
2025-06-06 19:21:00,not_a_number
2025-06-06 04:44:00,24.3
2025-06-06 00:32:00,2.7
2025-06-06 07:59:00,55
2025-06-06 17:39:00,100
2025-06-06 08:01:00,77.3
2025-06-06 04:30:00,1.4
2025-06-06 14:16:00,1.7
2025-06-06 14:55:00,not_a_number
2025-06-06 20:37:00,22.1
2025-06-06 06:38:00,67.3
2025-06-06 02:31:00,28.4
2025-06-06 12:08:00,
2025-06-06 05:21:00,91.6
2025-06-06 18:12:00,
2025-06-06 21:01:00,34.9
2025-06-06 09:57:00,not_a_number
2025-06-06 12:39:00,61.1
2025-06-06 10:54:00,89.3
2025-06-06 09:41:00,34.1
2025-06-06 23:40:00,not_a_number
2025-06-06 22:30:00,60.1
2025-06-06 06:50:00,25.2
2025-06-06 05:37:00,76.8
2025-06-06 03:38:00,0.9
2025-06-06 06:28:00,58.4
2025-06-06 02:23:00,49.6
2025-06-06 22:26:00,
2025-06-06 23:26:00,68.2
2025-06-06 00:49:00,93.4
2025-06-06 11:24:00,68.2
2025-06-06 10:39:00,28.3
2025-06-06 22:00:00,5.5
2025-06-06 14:24:00,12
2025-06-06 03:26:00,0.9
2025-06-06 14:53:00,21.5
2025-06-06 22:31:00,56.6
2025-06-06 23:25:00,not_a_number
2025-06-06 09:53:00,18.4
2025-06-06 11:59:00,0.4
2025-06-06 03:01:00,not_a_number
2025-06-06 13:02:00,
2025-06-06 11:06:00,21.5
2025-06-06 23:06:00,91.6
2025-06-06 21:52:00,87
2025-06-06 08:53:00,58.3
2025-06-06 17:31:00,51.1
2025-06-06 13:47:00,
2025-06-06 09:22:00,73.3
2025-06-06 06:50:00,9.6
2025-06-06 02:14:00,59
2025-06-06 23:58:00,not_a_number
2025-06-06 06:49:00,49.3
2025-06-06 22:44:00,
2025-06-06 06:44:00,19
2025-06-06 23:30:00,16.8
2025-06-06 13:34:00,54.2
2025-06-06 11:44:00,8.4
2025-06-06 01:34:00,48.8
2025-06-06 21:18:00,4.9
2025-06-06 22:30:00,0.4
2025-06-06 09:44:00,41.9
2025-06-06 02:45:00,94
2025-06-06 13:14:00,60.9
2025-06-06 18:31:00,not_a_number
2025-06-06 05:57:00,14.5
2025-06-06 11:17:00,18.3
2025-06-06 04:06:00,92.6
2025-06-06 23:33:00,28.3
2025-06-06 15:45:00,58.1
2025-06-06 10:05:00,64.6
2025-06-06 12:51:00,92.4
2025-06-06 12:39:00,62.5
2025-06-06 01:39:00,19.9
2025-06-06 01:45:00,8
2025-06-06 14:51:00,
2025-06-06 14:52:00,39.6
2025-06-06 03:38:00,74.5
2025-06-06 10:55:00,81.9
2025-06-06 00:19:00,15.7
2025-06-06 08:22:00,22.5
2025-06-06 03:01:00,73.6
2025-06-06 09:36:00,16.7
2025-06-06 17:37:00,87.6
2025-06-06 14:48:00,98.7
2025-06-06 06:04:00,19.6
2025-06-06 11:51:00,52.1
2025-06-06 23:16:00,16.3
2025-06-06 02:15:00,74.4
2025-06-06 09:24:00,9.3
2025-06-06 06:20:00,73.3
2025-06-06 04:28:00,
2025-06-06 02:44:00,35.6
2025-06-06 03:03:00,
2025-06-06 06:44:00,45.2
2025-06-06 23:56:00,13.3
2025-06-06 04:50:00,13
2025-06-06 20:39:00,26.6
2025-06-06 19:33:00,61.6
2025-06-06 04:42:00,96.2
2025-06-06 23:07:00,
2025-06-06 00:17:00,52.2
2025-06-06 07:51:00,53.1
2025-06-06 22:08:00,
2025-06-06 21:52:00,79.8
2025-06-06 21:12:00,46.2
2025-06-06 00:21:00,
2025-06-06 18:01:00,
2025-06-06 02:54:00,
2025-06-06 07:43:00,43.9
2025-06-06 15:53:00,41
2025-06-06 07:31:00,94.7
2025-06-06 06:33:00,29
2025-06-06 22:52:00,
2025-06-06 19:57:00,46.1
2025-06-06 09:43:00,3.9
2025-06-06 08:47:00,19.9
2025-06-06 03:43:00,4.6
2025-06-06 23:22:00,85.8
2025-06-06 16:49:00,not_a_number
2025-06-06 06:27:00,73.7
2025-06-06 22:55:00,64.4
2025-06-06 20:28:00,61.8
2025-06-06 02:42:00,60.1
2025-06-06 03:40:00,38.7
2025-06-06 22:03:00,86.1
2025-06-06 11:51:00,70.1
2025-06-06 15:43:00,80.8
2025-06-06 12:47:00,46.5
2025-06-06 04:37:00,55.6
2025-06-06 11:15:00,not_a_number
2025-06-06 19:09:00,19.4
2025-06-06 09:27:00,
2025-06-06 07:22:00,44.9
2025-06-06 05:33:00,76.3
2025-06-06 16:01:00,29.3
2025-06-06 22:13:00,78.5
2025-06-06 06:41:00,64.8
2025-06-06 04:35:00,77.3
2025-06-06 18:54:00,
2025-06-06 22:43:00,1.5
2025-06-06 04:21:00,32.2
2025-06-06 12:40:00,63.7
2025-06-06 15:34:00,48.7
2025-06-06 22:26:00,81.3
2025-06-06 01:43:00,
2025-06-06 21:52:00,45.1
2025-06-06 15:02:00,
2025-06-06 02:08:00,96.2
2025-06-06 18:38:00,14.2
2025-06-06 03:40:00,79.8
2025-06-06 07:34:00,78.6
2025-06-06 03:58:00,5.4
2025-06-06 10:51:00,43.1
2025-06-06 15:33:00,18.4
2025-06-06 13:35:00,39.1
2025-06-06 12:03:00,46.1
2025-06-06 05:57:00,55.9
2025-06-06 22:48:00,31.7
2025-06-06 22:56:00,6
2025-06-06 19:20:00,61.4
2025-06-06 19:57:00,43.2
2025-06-06 05:47:00,not_a_number
2025-06-06 00:52:00,52.1
2025-06-06 06:27:00,19.9
2025-06-06 12:12:00,97.4
2025-06-06 13:15:00,38.3
2025-06-06 13:21:00,69.4
2025-06-06 00:58:00,28
2025-06-06 14:21:00,78
2025-06-06 04:53:00,93
2025-06-06 09:47:00,19.6
2025-06-06 18:32:00,
2025-06-06 22:41:00,34
2025-06-06 06:14:00,1.8
2025-06-06 10:12:00,95.3
2025-06-06 20:28:00,not_a_number
2025-06-06 19:58:00,58.3
2025-06-06 06:41:00,7.6
2025-06-06 10:08:00,65.7
2025-06-06 14:48:00,19.6
2025-06-06 13:30:00,50
2025-06-06 22:04:00,not_a_number
2025-06-06 01:41:00,27.3
2025-06-06 03:04:00,60.5
2025-06-06 00:12:00,not_a_number
2025-06-06 19:51:00,45
2025-06-06 14:13:00,18.7
2025-06-06 01:08:00,44
2025-06-06 22:01:00,85.2
2025-06-06 10:08:00,72.8
2025-06-06 21:18:00,18.8
2025-06-06 18:57:00,20.2
2025-06-06 21:37:00,80.2
2025-06-06 21:50:00,
2025-06-06 05:13:00,40.2
2025-06-06 00:15:00,not_a_number
2025-06-06 01:04:00,38.2
2025-06-06 03:21:00,60.1
2025-06-06 06:03:00,44
2025-06-06 20:54:00,88.6
2025-06-06 21:55:00,20.6
2025-06-06 01:35:00,45.1
2025-06-06 02:54:00,36.3
2025-06-06 14:07:00,57.6
2025-06-06 17:14:00,10.6
2025-06-06 10:07:00,99.3
2025-06-06 04:29:00,45
2025-06-06 08:02:00,67.7
2025-06-06 13:02:00,1.9
2025-06-06 03:06:00,42.2
2025-06-06 21:08:00,not_a_number
2025-06-06 02:43:00,57.6
2025-06-06 10:14:00,13.6
2025-06-06 16:36:00,73.1
2025-06-06 02:11:00,
2025-06-06 23:34:00,62.1
2025-06-06 20:33:00,65.5
2025-06-06 15:27:00,53.8
2025-06-06 17:57:00,34.8
2025-06-06 10:26:00,57.5
2025-06-06 03:38:00,94.4
2025-06-06 06:19:00,18.6
2025-06-06 05:55:00,10.8
2025-06-06 16:49:00,12.6
2025-06-06 05:13:00,12.2
2025-06-06 09:14:00,53.9
2025-06-06 03:26:00,21.4
2025-06-06 03:58:00,42.3
2025-06-06 19:19:00,49.9
2025-06-06 10:28:00,19.6
2025-06-06 17:15:00,29.2
2025-06-06 10:19:00,20.1
2025-06-06 14:33:00,75
2025-06-06 16:10:00,52.2
2025-06-06 20:29:00,66.8
2025-06-06 14:36:00,85
2025-06-06 15:47:00,20.5
2025-06-06 09:52:00,31.4
2025-06-06 12:07:00,31.1
2025-06-06 22:46:00,70
2025-06-06 17:57:00,74.9
2025-06-06 19:31:00,
2025-06-06 17:21:00,66.5
2025-06-06 08:12:00,15.2
2025-06-06 12:23:00,87.5
2025-06-06 19:37:00,3.5
2025-06-06 01:49:00,96
2025-06-06 02:39:00,
2025-06-06 03:49:00,3.5
2025-06-06 03:51:00,40
2025-06-06 04:53:00,99
2025-06-06 11:26:00,
2025-06-06 17:58:00,81.8
2025-06-06 09:31:00,17.9
2025-06-06 08:41:00,29.8
2025-06-06 08:47:00,62.3
2025-06-06 10:22:00,74.7
2025-06-06 02:21:00,3.6
2025-06-06 23:19:00,42.1
2025-06-06 16:24:00,59.1
2025-06-06 13:20:00,50.9
2025-06-06 08:01:00,56.9
2025-06-06 00:14:00,37.7
2025-06-06 10:47:00,
2025-06-06 15:03:00,not_a_number
2025-06-06 09:39:00,42.9
2025-06-06 03:33:00,22.2
2025-06-06 12:34:00,98
2025-06-06 03:15:00,84.2
2025-06-06 02:59:00,15.5
2025-06-06 06:04:00,17.7
2025-06-06 21:44:00,61.6
2025-06-06 12:06:00,2.5
2025-06-06 05:49:00,69
2025-06-06 09:54:00,31.2
2025-06-06 12:31:00,43.9
2025-06-06 23:25:00,85.4
2025-06-06 06:40:00,71.2
2025-06-06 11:33:00,43.8
2025-06-06 21:38:00,21.2
2025-06-06 08:58:00,23.9
2025-06-06 20:00:00,22.1
2025-06-06 05:08:00,4.6
2025-06-06 18:25:00,47.4
2025-06-06 02:27:00,not_a_number
2025-06-06 16:04:00,14.5
2025-06-06 09:50:00,98.2
2025-06-06 22:43:00,90
2025-06-06 04:21:00,44.3
2025-06-06 04:00:00,91.5
2025-06-06 10:03:00,87.2
2025-06-06 16:08:00,23.7
2025-06-06 00:35:00,94.8
2025-06-06 08:32:00,74.2
2025-06-06 18:56:00,45.7
2025-06-06 13:33:00,86.9
2025-06-06 16:14:00,93.5
2025-06-06 05:50:00,
2025-06-06 20:44:00,17.6
2025-06-06 02:34:00,24.3
2025-06-06 15:07:00,9.2
2025-06-06 18:57:00,
2025-06-06 13:17:00,44.4
2025-06-06 12:31:00,50.2
2025-06-06 11:49:00,39.1
2025-06-06 09:24:00,58.4
2025-06-06 00:44:00,13.4
2025-06-06 15:47:00,5.4
2025-06-06 22:26:00,5.1
2025-06-06 01:06:00,74
2025-06-06 16:56:00,21.8
2025-06-06 14:52:00,94.8
2025-06-06 16:36:00,58.6
2025-06-06 10:19:00,42
2025-06-06 02:33:00,
2025-06-06 08:24:00,98
2025-06-06 19:50:00,
2025-06-06 03:51:00,39.2
2025-06-06 08:54:00,
2025-06-06 14:16:00,63.3
2025-06-06 02:47:00,47.8
2025-06-06 07:04:00,
2025-06-06 00:42:00,95.1
2025-06-06 00:09:00,65.8
2025-06-06 18:19:00,4.1
2025-06-06 03:29:00,37.6
2025-06-06 03:20:00,82.7
2025-06-06 05:07:00,19.9
2025-06-06 09:42:00,61.1
2025-06-06 18:25:00,88.7
2025-06-06 03:59:00,83.1
2025-06-06 02:04:00,
2025-06-06 11:25:00,26.3
2025-06-06 13:18:00,5
2025-06-06 17:57:00,73.2
2025-06-06 06:33:00,73.3
2025-06-06 08:46:00,not_a_number
2025-06-06 04:01:00,not_a_number
2025-06-06 15:53:00,2.9
2025-06-06 12:52:00,100
2025-06-06 08:22:00,83.4
2025-06-06 05:43:00,76.4
2025-06-06 04:13:00,60.8
2025-06-06 19:20:00,40.8
2025-06-06 02:47:00,64.2
2025-06-06 02:54:00,not_a_number
2025-06-06 01:42:00,
2025-06-06 11:10:00,99.4
2025-06-06 18:25:00,
2025-06-06 20:33:00,19.4
2025-06-06 10:14:00,92.9
2025-06-06 08:24:00,5.8
2025-06-06 03:11:00,73.4
2025-06-06 07:12:00,26.6
2025-06-06 03:11:00,37.5
2025-06-06 06:15:00,59.6
2025-06-06 18:05:00,36.8
2025-06-06 15:22:00,100
2025-06-06 07:25:00,3.6
2025-06-06 01:36:00,90.7
2025-06-06 06:10:00,14.3
2025-06-06 22:05:00,37.3
2025-06-06 13:19:00,43.1
2025-06-06 09:30:00,8.6
2025-06-06 09:22:00,
2025-06-06 20:39:00,93.4
2025-06-06 09:46:00,64
2025-06-06 03:29:00,
2025-06-06 17:21:00,24.2
2025-06-06 03:33:00,18.3
2025-06-06 13:10:00,94
2025-06-06 15:53:00,43.6
2025-06-06 21:39:00,1
2025-06-06 19:08:00,9.9
2025-06-06 23:20:00,80.7
2025-06-06 18:03:00,75.5
2025-06-06 00:37:00,94.3
2025-06-06 19:18:00,1
2025-06-06 08:01:00,5.1
2025-06-06 09:36:00,56.7
2025-06-06 16:17:00,31.5
2025-06-06 22:51:00,38.8
2025-06-06 21:13:00,
2025-06-06 08:48:00,26.6
2025-06-06 15:32:00,69.1
2025-06-06 15:39:00,
2025-06-06 20:49:00,35.1
2025-06-06 22:36:00,
2025-06-06 03:57:00,76.9
2025-06-06 02:53:00,
2025-06-06 22:32:00,72.1
2025-06-06 14:33:00,
2025-06-06 11:25:00,92.3
2025-06-06 09:55:00,4.2
2025-06-06 08:03:00,57.8
2025-06-06 19:10:00,49.5
2025-06-06 11:29:00,15.3
2025-06-06 22:30:00,
2025-06-06 23:04:00,13.7
2025-06-06 19:33:00,98.5
2025-06-06 19:43:00,92.7
2025-06-06 12:30:00,
2025-06-06 06:10:00,27.7
2025-06-06 23:17:00,40
2025-06-06 10:49:00,22.2
2025-06-06 01:16:00,16.5
2025-06-06 20:09:00,27.5
2025-06-06 13:15:00,17.6
